,Open,Low,High,Close,Change,ChangePercent,Date_Gregorian,Date_Jalali,weekday_en,weekday_fa
463,"2,929,707","2,929,707","2,959,998","2,950,342",68410,2.32%,2025-10-11,1404/07/19,Saturday,شنبه
464,"2,962,216","2,962,216","3,018,756","3,018,752",24181,0.8%,2025-10-12,1404/07/20,Sunday,یکشنبه
465,"3,046,119","3,042,194","3,051,341","3,042,933",26820,0.89%,2025-10-13,1404/07/21,Monday,دوشنبه
466,"3,043,443","3,016,105","3,046,335","3,016,113",41582,1.4%,2025-10-14,1404/07/22,Tuesday,سه‌شنبه
467,"2,995,601","2,972,226","2,995,601","2,974,531",74447,2.5%,2025-10-15,1404/07/23,Wednesday,چهارشنبه
468,"3,003,641","3,003,641","3,048,978","3,048,978",38842,1.27%,2025-10-18,1404/07/26,Saturday,شنبه
469,"3,078,304","3,078,304","3,093,602","3,087,820",31143,1.02%,2025-10-19,1404/07/27,Sunday,یکشنبه
470,"3,085,953","3,056,664","3,085,953","3,056,677",4392,0.14%,2025-10-20,1404/07/28,Monday,دوشنبه
471,"3,056,634","3,052,128","3,068,483","3,052,285",27538,0.9%,2025-10-21,1404/07/29,Tuesday,سه‌شنبه
472,"3,063,292","3,063,061","3,079,823","3,079,823",19717,0.64%,2025-10-22,1404/07/30,Wednesday,چهارشنبه
473,"3,074,654","3,059,204","3,074,654","3,060,106",24137,0.79%,2025-10-25,1404/08/03,Saturday,شنبه
474,"3,070,991","3,070,991","3,085,397","3,084,243",43402,1.41%,2025-10-26,1404/08/04,Sunday,یکشنبه
475,"3,096,159","3,096,159","3,127,664","3,127,645",47972,1.53%,2025-10-27,1404/08/05,Monday,دوشنبه
476,"3,162,810","3,162,810","3,177,520","3,175,617",33494,1.05%,2025-10-28,1404/08/06,Tuesday,سه‌شنبه
477,"3,199,089","3,196,375","3,209,112","3,209,111",1663,0.05%,2025-10-29,1404/08/07,Wednesday,چهارشنبه
478,"3,223,391","3,207,407","3,234,666","3,207,448",10165,0.32%,2025-11-01,1404/08/10,Saturday,شنبه
479,"3,200,379","3,190,168","3,217,750","3,217,613",47722,1.48%,2025-11-02,1404/08/11,Sunday,یکشنبه
480,"3,239,310","3,239,310","3,267,450","3,265,335",41004,1.27%,2025-11-03,1404/08/12,Monday,دوشنبه
481,"3,256,615","3,224,305","3,256,615","3,224,331",21442,0.67%,2025-11-04,1404/08/13,Tuesday,سه‌شنبه
482,"3,194,160","3,187,864","3,202,957","3,202,889",21142,0.66%,2025-11-05,1404/08/14,Wednesday,چهارشنبه
483,"3,217,779","3,217,779","3,246,671","3,224,031",72696,2.31%,2025-11-08,1404/08/17,Saturday,شنبه
484,"3,213,331","3,151,329","3,213,331","3,151,335",36756,1.18%,2025-11-09,1404/08/18,Sunday,یکشنبه
485,"3,130,585","3,114,406","3,130,585","3,114,579",7616,0.25%,2025-11-10,1404/08/19,Monday,دوشنبه
486,"3,120,981","3,106,515","3,132,323","3,106,963",8200,0.26%,2025-11-11,1404/08/20,Tuesday,سه‌شنبه
487,"3,104,659","3,092,258","3,104,659","3,098,763",6762,0.22%,2025-11-12,1404/08/21,Wednesday,چهارشنبه
488,"3,102,370","3,101,339","3,106,161","3,105,525",34063,1.1%,2025-11-15,1404/08/24,Saturday,شنبه
489,"3,110,428","3,110,428","3,139,588","3,139,588",35524,1.13%,2025-11-16,1404/08/25,Sunday,یکشنبه
490,"3,154,437","3,154,437","3,186,085","3,175,112",14931,0.47%,2025-11-17,1404/08/26,Monday,دوشنبه
491,"3,171,372","3,160,151","3,171,372","3,160,181",8382,0.27%,2025-11-18,1404/08/27,Tuesday,سه‌شنبه
492,"3,164,269","3,162,133","3,168,563","3,168,563",29142,0.92%,2025-11-19,1404/08/28,Wednesday,چهارشنبه
493,"3,172,434","3,172,434","3,198,551","3,197,705",53595,1.68%,2025-11-22,1404/09/01,Saturday,شنبه
494,"3,208,874","3,208,874","3,251,403","3,251,300",52519,1.62%,2025-11-23,1404/09/02,Sunday,یکشنبه
495,"3,264,772","3,264,772","3,304,681","3,303,819",21465,0.65%,2025-11-25,1404/09/04,Tuesday,سه‌شنبه
496,"3,313,403","3,281,994","3,313,900","3,282,354",9312,0.28%,2025-11-26,1404/09/05,Wednesday,چهارشنبه
497,"3,285,882","3,272,976","3,299,719","3,273,042",1336,0.04%,2025-11-29,1404/09/08,Saturday,شنبه
498,"3,272,167","3,259,428","3,274,473","3,274,378",40437,1.23%,2025-11-30,1404/09/09,Sunday,یکشنبه
499,"3,290,599","3,290,599","3,321,186","3,314,815",25468,0.77%,2025-12-01,1404/09/10,Monday,دوشنبه
500,"3,320,284","3,320,284","3,340,284","3,340,283",39573,1.18%,2025-12-02,1404/09/11,Tuesday,سه‌شنبه
501,"3,348,618","3,348,618","3,379,865","3,379,856",66932,1.98%,2025-12-03,1404/09/12,Wednesday,چهارشنبه
502,"3,442,124","3,442,124","3,446,788","3,446,788",3807,0.11%,2025-12-06,1404/09/15,Saturday,شنبه
503,"3,475,806","3,450,578","3,483,255","3,450,595",31730,0.92%,2025-12-07,1404/09/16,Sunday,یکشنبه
504,"3,454,670","3,453,883","3,482,328","3,482,325",24901,0.72%,2025-12-08,1404/09/17,Monday,دوشنبه
505,"3,495,466","3,495,466","3,527,667","3,507,226",54251,1.55%,2025-12-09,1404/09/18,Tuesday,سه‌شنبه
506,"3,508,546","3,508,546","3,561,478","3,561,477",66890,1.88%,2025-12-10,1404/09/19,Wednesday,چهارشنبه
507,"3,590,975","3,590,975","3,629,785","3,628,367",27707,0.76%,2025-12-13,1404/09/22,Saturday,شنبه
508,"3,629,614","3,599,229","3,656,090","3,656,074",72524,1.98%,2025-12-14,1404/09/23,Sunday,یکشنبه
509,"3,677,115","3,677,115","3,728,598","3,728,598",32339,0.87%,2025-12-15,1404/09/24,Monday,دوشنبه
510,"3,759,969","3,759,969","3,804,429","3,760,937",6545,0.17%,2025-12-16,1404/09/25,Tuesday,سه‌شنبه
511,"3,753,008","3,753,008","3,767,509","3,767,482",93501,2.48%,2025-12-17,1404/09/26,Wednesday,چهارشنبه
512,"3,804,514","3,804,514","3,860,983","3,860,983",37251,0.96%,2025-12-20,1404/09/29,Saturday,شنبه
513,"3,891,999","3,885,605","3,906,141","3,898,234",10891,0.28%,2025-12-21,1404/09/30,Sunday,یکشنبه
514,"3,940,601","3,909,125","3,941,956","3,909,125",26652,0.68%,2025-12-22,1404/10/01,Monday,دوشنبه
515,"3,922,994","3,914,403","3,937,188","3,935,777",92783,2.36%,2025-12-23,1404/10/02,Tuesday,سه‌شنبه
516,"4,002,136","4,002,136","4,028,560","4,028,560",70863,1.76%,2025-12-24,1404/10/03,Wednesday,چهارشنبه
517,"4,111,455","4,096,961","4,116,579","4,099,423",61201,1.49%,2025-12-27,1404/10/06,Saturday,شنبه
518,"4,134,026","4,128,003","4,160,636","4,160,624",36998,0.9%,2025-12-28,1404/10/07,Sunday,یکشنبه
519,"4,198,630","4,123,176","4,198,630","4,123,626",102258,2.54%,2025-12-29,1404/10/08,Monday,دوشنبه
520,"4,023,366","4,018,487","4,023,366","4,021,368",48696,1.21%,2025-12-30,1404/10/09,Tuesday,سه‌شنبه
521,"3,980,175","3,980,175","4,070,067","4,070,064",972,0.02%,2025-12-31,1404/10/10,Wednesday,چهارشنبه
522,"4,101,594","4,059,520","4,104,623","4,071,036",105048,2.58%,2026-01-04,1404/10/14,Sunday,یکشنبه
523,"4,167,257","4,167,257","4,177,520","4,176,084",111871,2.68%,2026-01-05,1404/10/15,Monday,دوشنبه
524,"4,277,825","4,277,825","4,287,960","4,287,955",72733,1.7%,2026-01-06,1404/10/16,Tuesday,سه‌شنبه
525,"4,388,323","4,360,688","4,388,323","4,360,688",245587,5.97%,2026-01-07,1404/10/17,Wednesday,چهارشنبه
526,"4,115,376","4,115,101","4,115,376","4,115,101",102733,2.56%,2026-01-26,1404/11/06,Monday,دوشنبه
527,"4,360,688","4,009,084","4,360,688","4,012,368",30750,0.77%,2026-01-27,1404/11/07,Tuesday,سه‌شنبه
528,"4,360,688","3,977,441","4,360,688","3,981,618",57037,1.45%,2026-01-28,1404/11/08,Wednesday,چهارشنبه
529,"4,010,807","3,924,548","4,013,927","3,924,581",35197,0.9%,2026-01-31,1404/11/11,Saturday,شنبه
530,"3,931,015","3,922,626","3,959,778","3,959,778",93117,2.35%,2026-02-01,1404/11/12,Sunday,یکشنبه
531,"4,047,547","4,047,547","4,055,176","4,052,895",6444,0.16%,2026-02-02,1404/11/13,Monday,دوشنبه
532,"4,120,253","4,058,657","4,120,253","4,059,339",104643,2.58%,2026-02-03,1404/11/14,Tuesday,سه‌شنبه
533,"4,151,040","4,151,040","4,163,990","4,163,982",10401,0.25%,2026-02-07,1404/11/18,Saturday,شنبه
534,"4,253,270","4,174,186","4,253,270","4,174,383",105795,2.6%,2026-02-08,1404/11/19,Sunday,یکشنبه
535,"4,100,482","4,068,588","4,100,482","4,068,588",38769,0.96%,2026-02-09,1404/11/20,Monday,دوشنبه
536,"4,027,998.45","4,027,998.45","4,029,827","4,029,819",43714,1.1%,2026-02-10,1404/11/21,Tuesday,سه‌شنبه
537,"4,081,307","3,986,101","4,090,062","3,986,105",104238,2.69%,2026-02-14,1404/11/25,Saturday,شنبه
538,"3,898,002","3,881,867","3,898,002","3,881,867",59299,1.55%,2026-02-15,1404/11/26,Sunday,یکشنبه
539,"3,801,119","3,799,827","3,822,584","3,822,568",24973,0.65%,2026-02-16,1404/11/27,Monday,دوشنبه
540,"3,862,481","3,837,218","3,862,481","3,847,541",40776,1.07%,2026-02-17,1404/11/28,Tuesday,سه‌شنبه
541,"3,900,507","3,806,712","3,900,507","3,806,765",103143,2.78%,2026-02-18,1404/11/29,Wednesday,چهارشنبه
542,"3,710,878","3,703,611","3,710,878","3,703,622",85140,2.35%,2026-02-21,1404/12/02,Saturday,شنبه
543,"3,615,023","3,612,080","3,618,482","3,618,482",61709,1.71%,2026-02-22,1404/12/03,Sunday,یکشنبه
544,"3,681,701","3,675,607","3,692,758","3,680,191",27901,0.76%,2026-02-23,1404/12/04,Monday,دوشنبه
545,"3,662,086","3,626,650","3,662,086","3,652,290",61665,1.69%,2026-02-24,1404/12/05,Tuesday,سه‌شنبه
546,"3,670,578","3,670,578","3,721,839","3,713,955",21061,0.57%,2026-02-25,1404/12/06,Wednesday,چهارشنبه
547,"3,741,324","3,692,894","3,749,890","3,692,894",21061,0.57%,2026-02-28,1404/12/09,Saturday,شنبه
548,"3,713,955","3,713,955","3,713,955","3,713,955",1,-,2026-03-17,1404/12/26,Tuesday,سه‌شنبه
549,"3,692,894","3,692,894","3,713,956","3,713,956",-,-,2026-03-18,1404/12/27,Wednesday,چهارشنبه
550,"3,692,894","3,692,894","3,713,956","3,713,956",21062,0.57%,2026-03-19,1404/12/28,Thursday,پنج‌شنبه
551,"3,692,894","3,692,894","3,692,894","3,692,894",21062,0.57%,2026-03-20,1404/12/29,Friday,جمعه
552,"3,713,956","3,713,956","3,713,956","3,713,956",-,-,2026-03-25,1405/01/05,Wednesday,چهارشنبه
553,"3,692,894","3,692,894","3,713,956","3,713,956",21062,0.57%,2026-03-26,1405/01/06,Thursday,پنج‌شنبه
554,"3,692,894","3,692,894","3,692,894","3,692,894",23583,0.64%,2026-03-27,1405/01/07,Friday,جمعه
555,"3,711,409","3,711,409","3,716,477","3,716,477",44827,1.21%,2026-05-19,1405/02/29,Tuesday,سه‌شنبه
556,"3,748,752","3,748,752","3,761,304","3,761,304",70468,1.87%,2026-05-20,1405/02/30,Wednesday,چهارشنبه
557,"3,815,363","3,815,363","3,831,772","3,831,772",78018,2.04%,2026-05-23,1405/03/02,Saturday,شنبه
558,"3,894,722","3,894,722","3,909,790","3,909,790",83352,2.13%,2026-05-24,1405/03/03,Sunday,یکشنبه
559,"3,975,990","3,974,682","3,994,409","3,993,142",80510,2.02%,2026-05-25,1405/03/04,Monday,دوشنبه
560,"4,032,344","4,031,807","4,073,979","4,073,652",79724,1.96%,2026-05-26,1405/03/05,Tuesday,سه‌شنبه
561,"4,147,854","4,147,854","4,153,376","4,153,376",83145,2%,2026-05-30,1405/03/09,Saturday,شنبه
562,"4,234,414","4,234,414","4,236,522","4,236,521",63657,1.5%,2026-05-31,1405/03/10,Sunday,یکشنبه
563,"4,314,717","4,300,178","4,314,717","4,300,178",44446,1.03%,2026-06-01,1405/03/11,Monday,دوشنبه
564,"4,333,577","4,326,391","4,346,250","4,344,624",14376,0.33%,2026-06-02,1405/03/12,Tuesday,سه‌شنبه
565,"4,361,742","4,356,260","4,361,742","4,359,000",32866,0.75%,2026-06-03,1405/03/13,Wednesday,چهارشنبه
566,"4,379,399","4,369,062","4,391,866","4,391,866",101743,2.32%,2026-06-06,1405/03/16,Saturday,شنبه
567,"4,474,252","4,474,252","4,493,609","4,493,609",67598,1.53%,2026-06-07,1405/03/17,Sunday,یکشنبه
568,"4,422,661","4,422,661","4,433,050","4,426,011",114863,2.6%,2026-06-08,1405/03/18,Monday,دوشنبه
569,"4,516,533","4,516,533","4,540,875","4,540,874",52178,1.15%,2026-06-09,1405/03/19,Tuesday,سه‌شنبه
570,"4,602,549","4,585,578","4,602,549","4,593,052",103176,2.25%,2026-06-10,1405/03/20,Wednesday,چهارشنبه
571,"4,690,049","4,690,049","4,713,591","4,696,228",122602,2.61%,2026-06-13,1405/03/23,Saturday,شنبه
572,"4,799,357","4,799,357","4,818,830","4,818,830",161599,3.35%,2026-06-14,1405/03/24,Sunday,یکشنبه
573,"4,929,531","4,929,531","4,982,626","4,980,429",119820,2.41%,2026-06-15,1405/03/25,Monday,دوشنبه
574,"5,097,357","5,063,434","5,101,405","5,100,249",50846,1%,2026-06-16,1405/03/26,Tuesday,سه‌شنبه
575,"5,119,641","5,099,563","5,151,101","5,151,095",1,-,2026-06-17,1405/03/27,Wednesday,چهارشنبه
576,"5,151,094","5,151,094","5,151,094","5,151,094",9089,0.18%,2026-06-18,1405/03/28,Thursday,پنج‌شنبه
577,"5,240,717","5,160,094","5,240,717","5,160,183",34207,0.67%,2026-06-20,1405/03/30,Saturday,شنبه
578,"5,154,348","5,125,975","5,154,348","5,125,976",53299,1.05%,2026-06-21,1405/03/31,Sunday,یکشنبه
579,"5,075,291","5,060,370","5,075,291","5,072,677",88226,1.74%,2026-06-22,1405/04/01,Monday,دوشنبه
580,"5,177,214","5,160,821","5,186,838","5,160,903",15454,0.3%,2026-06-23,1405/04/02,Tuesday,سه‌شنبه
581,"5,192,125","5,176,355","5,192,125","5,176,357",100777,1.99%,2026-06-27,1405/04/06,Saturday,شنبه
582,"5,079,364","5,074,794","5,079,364","5,075,580",16351,0.32%,2026-06-28,1405/04/07,Sunday,یکشنبه
583,"5,015,789","5,015,789","5,061,802","5,059,229",68406,1.35%,2026-06-29,1405/04/08,Monday,دوشنبه
584,"5,136,423","5,127,538","5,162,727","5,127,635",59629,1.16%,2026-06-30,1405/04/09,Tuesday,سه‌شنبه
585,"5,137,564","5,127,545","5,187,266","5,187,264",124259,2.4%,2026-07-01,1405/04/10,Wednesday,چهارشنبه
586,"5,284,472","5,284,472","5,311,528","5,311,523",24667,0.47%,2026-07-07,1405/04/16,Tuesday,سه‌شنبه
587,"5,317,992","5,286,783","5,331,617","5,286,856",104243,2.01%,2026-07-08,1405/04/17,Wednesday,چهارشنبه
588,"5,188,819","5,177,029","5,189,786","5,182,613",126965,2.51%,2026-07-11,1405/04/20,Saturday,شنبه
589,"5,056,353","5,055,121","5,057,295","5,055,648",88888,1.79%,2026-07-12,1405/04/21,Sunday,یکشنبه
590,"4,940,775","4,940,775","4,966,763","4,966,760",42077,0.85%,2026-07-13,1405/04/22,Monday,دوشنبه
591,"4,901,743","4,890,747","4,924,683","4,924,683",30849,0.63%,2026-07-14,1405/04/23,Tuesday,سه‌شنبه
592,"4,932,765","4,893,830","4,934,515","4,893,834",116550,2.44%,2026-07-15,1405/04/24,Wednesday,چهارشنبه
593,"4,786,541","4,772,708","4,786,541","4,777,284",21784,0.46%,2026-07-18,1405/04/27,Saturday,شنبه
594,"4,731,893","4,731,893","4,755,500","4,755,500",58003,1.22%,2026-07-19,1405/04/28,Sunday,یکشنبه
595,"4,812,197","4,810,809","4,813,503","4,813,503",74048,1.54%,2026-07-20,1405/04/29,Monday,دوشنبه
596,"4,873,381","4,873,381","4,887,748","4,887,551",3551,0.07%,2026-07-21,1405/04/30,Tuesday,سه‌شنبه
597,"4,908,598","4,883,508","4,908,598","4,884,000",10453,0.21%,2026-07-22,1405/04/31,Wednesday,چهارشنبه
598,"4,919,003","4,879,912","4,919,003","4,894,453",107876,2.2%,2026-07-25,1405/05/03,Saturday,شنبه
599,"4,975,013","4,975,013","5,002,825","5,002,329",49739,0.99%,2026-07-26,1405/05/04,Sunday,یکشنبه
600,"5,062,261","5,045,979","5,062,261","5,052,068",56935,1.13%,2026-07-27,1405/05/05,Monday,دوشنبه
601,"5,094,119","5,090,341","5,109,331","5,109,003",33905,0.67%,2026-07-28,1405/05/06,Tuesday,سه‌شنبه
602,"5,057,012","5,054,858","5,077,767","5,075,098",20312,0.4%,2026-07-29,1405/05/07,Wednesday,چهارشنبه
603,"5,049,463","5,040,084","5,056,094","5,054,786",99271,1.96%,2026-08-01,1405/05/10,Saturday,شنبه
604,"5,164,730","5,151,506","5,165,167","5,154,057",99271,1.96%,2026-08-02,1405/05/11,Sunday,یکشنبه
