,Open,Low,High,Close,Change,ChangePercent,Date_Gregorian,Date_Jalali
147,"906,320","900,780","906,320","902,160",5550,0.62%,2014/02/08,1392/11/19
148,"902,160","902,160","911,860","907,710",10610,1.17%,2014/02/09,1392/11/20
149,"907,710","907,710","918,320","918,320",14550,1.58%,2014/02/10,1392/11/21
150,"928,940","923,400","934,480","932,870",-,-,2014/02/12,1392/11/23
151,"932,870","932,870","932,870","932,870",20540,2.2%,2014/02/13,1392/11/24
152,"955,720","952,490","958,030","953,410",6930,0.73%,2014/02/15,1392/11/26
153,"953,410","953,410","961,490","960,340",5540,0.58%,2014/02/16,1392/11/27
154,"960,340","950,640","960,340","954,800",920,0.1%,2014/02/17,1392/11/28
155,"954,800","951,110","955,720","955,720",4610,0.48%,2014/02/18,1392/11/29
156,"955,720","948,800","955,720","951,110",-,-,2014/02/19,1392/11/30
157,"951,110","951,110","951,110","951,110",6690,0.7%,2014/02/20,1392/12/01
158,"958,030","957,800","959,190","957,800",17310,1.81%,2014/02/22,1392/12/03
159,"957,800","957,800","976,500","975,110",6470,0.66%,2014/02/23,1392/12/04
160,"975,110","974,190","992,660","981,580",12010,1.24%,2014/02/24,1392/12/05
161,"982,730","968,650","985,730","969,570",5310,0.55%,2014/02/25,1392/12/06
162,"969,570","966,110","977,190","974,880",-,-,2014/02/26,1392/12/07
163,"974,880","974,880","974,880","974,880",8310,0.85%,2014/02/27,1392/12/08
164,"978,350","978,350","985,730","983,190",29110,2.96%,2014/03/01,1392/12/10
165,"983,190","983,190","1,016,900","1,012,300",22410,2.26%,2014/03/02,1392/12/11
166,"1,012,300","984,580","1,012,300","989,890",3230,0.33%,2014/03/03,1392/12/12
167,"989,890","986,890","994,970","993,120",4620,0.47%,2014/03/04,1392/12/13
168,"993,120","984,350","997,970","997,740",-,-,2014/03/05,1392/12/14
169,"997,740","997,740","997,740","997,740",9240,0.93%,2014/03/06,1392/12/15
170,"985,730","975,810","992,660","988,500",5310,0.54%,2014/03/08,1392/12/17
171,"988,500","982,960","994,740","993,810",3460,0.35%,2014/03/09,1392/12/18
172,"993,810","985,730","1,005,600","990,350",3460,0.35%,2014/03/10,1392/12/19
173,"990,350","990,120","1,003,000","993,810",5770,0.58%,2014/03/11,1392/12/20
174,"993,810","993,810","1,001,900","999,580",-,-,2014/03/12,1392/12/21
175,"999,580","999,580","999,580","999,580",420,0.04%,2014/03/13,1392/12/22
176,"1,000,700","991,500","1,004,200","1,000,000",11500,1.16%,2014/03/15,1392/12/24
177,"1,000,000","988,040","1,000,000","988,500",11770,1.21%,2014/03/16,1392/12/25
178,"988,500","975,810","988,500","976,730",6000,0.62%,2014/03/17,1392/12/26
179,"976,730","970,730","977,650","970,730",5770,0.59%,2014/03/18,1392/12/27
180,"970,730","969,570","978,810","976,500",4620,0.48%,2014/03/19,1392/12/28
181,"970,730","970,730","976,500","971,880",2310,0.24%,2014/03/25,1393/01/05
182,"971,880","969,570","971,880","969,570",-,-,2014/03/26,1393/01/06
183,"969,570","969,570","969,570","969,570",4150,0.43%,2014/03/27,1393/01/07
184,"965,420","964,490","966,800","965,420",1380,0.14%,2014/03/29,1393/01/09
185,"965,420","964,960","968,420","966,800",1840,0.19%,2014/03/30,1393/01/10
186,"966,800","964,960","966,800","964,960",3920,0.41%,2014/03/31,1393/01/11
187,"970,730","966,110","970,730","968,880",1390,0.14%,2014/04/05,1393/01/16
188,"968,880","964,960","970,730","970,270",12230,1.26%,2014/04/06,1393/01/17
189,"970,270","970,270","984,580","982,500",230,0.02%,2014/04/07,1393/01/18
190,"988,040","980,890","992,660","982,730",7620,0.78%,2014/04/08,1393/01/19
191,"982,730","982,730","990,350","990,350",-,-,2014/04/09,1393/01/20
192,"990,350","990,350","990,350","990,350",9230,0.93%,2014/04/10,1393/01/21
193,"992,660","992,660","1,000,700","999,580",8120,0.81%,2014/04/12,1393/01/23
194,"999,580","999,580","1,008,800","1,007,700",5800,0.58%,2014/04/13,1393/01/24
195,"1,007,700","999,580","1,007,700","1,001,900",2300,0.23%,2014/04/14,1393/01/25
196,"1,001,900","1,001,900","1,007,700","1,004,200",3500,0.35%,2014/04/15,1393/01/26
197,"1,004,200","1,000,700","1,004,200","1,000,700",-,-,2014/04/16,1393/01/27
198,"1,000,700","1,000,700","1,000,700","1,000,700",3500,0.35%,2014/04/17,1393/01/28
199,"1,001,900","1,001,900","1,005,400","1,004,200",3500,0.35%,2014/04/19,1393/01/30
200,"1,004,200","999,580","1,007,700","1,007,700",9200,0.91%,2014/04/20,1393/01/31
201,"1,007,700","1,007,700","1,022,700","1,016,900",1800,0.18%,2014/04/21,1393/02/01
202,"1,028,400","997,280","1,029,600","1,018,700",10,-,2014/04/22,1393/02/02
203,"1,027,430","1,009,950","1,035,540","1,025,750",33350,3.25%,2014/04/23,1393/02/03
204,"1,032,800","1,032,800","1,063,800","1,059,100",20300,1.95%,2014/04/26,1393/02/06
205,"1,057,300","1,038,100","1,063,800","1,038,800",1360,0.13%,2014/04/27,1393/02/07
206,"1,039,290","1,030,520","1,048,060","1,037,440",2070,0.2%,2014/04/28,1393/02/08
207,"1,036,520","1,031,900","1,041,140","1,035,370",-,-,2014/04/29,1393/02/09
208,"1,033,410","1,031,440","1,035,370","1,035,370",-,-,2014/04/30,1393/02/10
209,"1,035,370","1,035,370","1,035,370","1,035,370",2310,0.22%,2014/05/01,1393/02/11
210,"1,043,220","1,037,210","1,049,220","1,037,680",5770,0.56%,2014/05/03,1393/02/13
211,"1,040,330","1,035,370","1,045,290","1,043,450",6930,0.67%,2014/05/04,1393/02/14
212,"1,041,720","1,036,520","1,046,910","1,036,520",7390,0.72%,2014/05/05,1393/02/15
213,"1,032,950","1,028,210","1,037,680","1,029,130",12920,1.27%,2014/05/06,1393/02/16
214,"1,021,860","1,014,590","1,029,130","1,016,210",-,-,2014/05/07,1393/02/17
215,"1,016,210","1,016,210","1,016,210","1,016,210",23090,2.32%,2014/05/08,1393/02/18
216,"994,510","988,740","1,000,280","993,120",12240,1.23%,2014/05/10,1393/02/20
217,"999,820","990,350","1,009,280","1,005,360",-,-,2014/05/11,1393/02/21
218,"1,005,360","1,005,360","1,005,360","1,005,360",2070,0.21%,2014/05/12,1393/02/22
219,"1,008,470","1,004,200","1,012,740","1,007,430",-,-,2014/05/14,1393/02/24
220,"1,007,430","1,007,430","1,007,430","1,007,430",1160,0.12%,2014/05/15,1393/02/25
221,"1,012,280","1,006,510","1,018,050","1,008,590",4380,0.43%,2014/05/17,1393/02/27
222,"1,013,780","1,012,970","1,014,590","1,012,970",6460,0.64%,2014/05/18,1393/02/28
223,"1,005,820","1,001,660","1,009,970","1,006,510",2310,0.23%,2014/05/19,1393/02/29
224,"1,009,510","1,007,660","1,011,360","1,008,820",1380,0.14%,2014/05/20,1393/02/30
225,"1,007,780","1,005,360","1,010,200","1,010,200",460,0.05%,2014/05/21,1393/02/31
226,"1,006,276","1,000,439","1,012,076","1,006,340",630,0.06%,2014/05/23,1393/03/02
227,"1,006,280","1,004,660","1,007,900","1,006,970",4904,0.49%,2014/05/25,1393/03/04
228,"978,350","973,040","983,660","982,730",3532,0.36%,2014/05/28,1393/03/07
229,"978,930","978,120","979,730","979,730",920,0.09%,2014/05/31,1393/03/10
230,"977,190","974,420","979,960","978,810",-,-,2014/06/01,1393/03/11
231,"980,080","978,810","981,350","978,810",4621,0.47%,2014/06/02,1393/03/12
232,"964,850","962,190","967,500","966,110",2310,0.24%,2014/06/07,1393/03/17
233,"967,150","963,800","970,500","963,800",2310,0.24%,2014/06/08,1393/03/18
234,"959,530","957,570","961,490","961,490",10620,1.1%,2014/06/09,1393/03/19
235,"972,000","969,110","974,880","972,110",3240,0.33%,2014/06/10,1393/03/20
236,"972,580","969,810","975,350","975,350",102,0.01%,2014/06/11,1393/03/21
237,"976,620","973,270","979,960","978,120",6240,0.64%,2014/06/14,1393/03/24
238,"975,460","971,650","979,270","971,880",3460,0.36%,2014/06/15,1393/03/25
239,"965,420","958,490","972,340","968,420",690,0.07%,2014/06/16,1393/03/26
240,"969,920","966,800","973,040","969,110",3930,0.41%,2014/06/17,1393/03/27
241,"970,500","967,960","973,040","973,040",22589,2.32%,2014/06/18,1393/03/28
242,"994,860","992,430","997,280","993,810",5770,0.58%,2014/06/21,1393/03/31
243,"991,510","988,040","994,970","988,040",3930,0.4%,2014/06/22,1393/04/01
244,"988,620","982,960","994,280","991,970",3470,0.35%,2014/06/23,1393/04/02
245,"987,240","984,580","989,890","988,500",2540,0.26%,2014/06/24,1393/04/03
246,"986,550","983,430","989,660","985,960",4518,0.46%,2014/06/25,1393/04/04
247,"980,567","968,950","995,177","978,145",140,0.01%,2014/06/27,1393/04/06
248,"981,587","971,354","990,519","978,005",6567,0.67%,2014/06/28,1393/04/07
249,"984,842","978,172","1,004,538","984,572",6344,0.65%,2014/06/29,1393/04/08
250,"979,887","966,391","996,839","978,228",5993,0.61%,2014/06/30,1393/04/09
251,"979,006","974,013","993,669","984,221",9484,0.97%,2014/07/01,1393/04/10
252,"985,432","960,993","999,917","974,737",5627,0.58%,2014/07/02,1393/04/11
253,"969,230","965,650","972,810","969,110",1150,0.12%,2014/07/05,1393/04/14
254,"967,610","965,880","969,340","967,960",5310,0.55%,2014/07/06,1393/04/15
255,"973,850","968,420","979,270","973,270",2080,0.21%,2014/07/07,1393/04/16
256,"975,120","973,270","976,960","975,350",9230,0.95%,2014/07/08,1393/04/17
257,"980,660","974,880","986,430","984,580",-,-,2014/07/09,1393/04/18
258,"985,730","982,960","988,500","986,660",12470,1.28%,2014/07/12,1393/04/21
259,"978,700","972,810","984,580","974,190",4150,0.43%,2014/07/13,1393/04/22
260,"971,190","968,880","973,500","970,040",690,0.07%,2014/07/14,1393/04/23
261,"967,850","964,960","970,730","970,730",1620,0.17%,2014/07/15,1393/04/24
262,"973,500","972,340","974,650","972,350",298,0.03%,2014/07/16,1393/04/25
263,"971,890","970,730","973,040","971,650",920,0.09%,2014/07/20,1393/04/29
264,"968,770","966,800","970,730","970,730",690,0.07%,2014/07/21,1393/04/30
265,"969,810","967,270","972,340","971,420",920,0.09%,2014/07/22,1393/04/31
266,"968,080","965,420","970,730","970,500",1800,0.19%,2014/07/23,1393/05/01
267,"975,120","974,190","976,040","974,880",2300,0.24%,2014/07/26,1393/05/04
268,"973,270","972,340","974,190","972,580",-,-,2014/07/27,1393/05/05
269,"969,504","949,532","984,206","971,288",1982,0.2%,2014/07/30,1393/05/08
270,"972,460","970,270","974,650","973,270",690,0.07%,2014/08/02,1393/05/11
271,"974,540","973,040","976,040","973,960",3690,0.38%,2014/08/03,1393/05/12
272,"971,890","970,270","973,500","970,270",5310,0.55%,2014/08/04,1393/05/13
273,"972,930","970,270","975,580","975,580",1850,0.19%,2014/08/05,1393/05/14
274,"973,850","973,040","974,650","973,730",43,-,2014/08/06,1393/05/15
275,"979,040","976,730","981,340","977,880",2300,0.24%,2014/08/09,1393/05/18
276,"975,580","974,430","976,730","975,580",1150,0.12%,2014/08/10,1393/05/19
277,"976,640","975,580","977,700","976,730",-,-,2014/08/11,1393/05/20
278,"975,580","974,430","976,730","976,730",-,-,2014/08/12,1393/05/21
279,"976,640","975,580","977,700","976,730",5391,0.56%,2014/08/13,1393/05/22
280,"969,820","968,660","970,970","968,660",1150,0.12%,2014/08/16,1393/05/25
281,"967,510","966,350","968,660","967,510",1150,0.12%,2014/08/17,1393/05/26
282,"968,090","967,510","968,660","968,660",4610,0.48%,2014/08/18,1393/05/27
283,"965,780","964,050","967,510","964,050",6920,0.72%,2014/08/19,1393/05/28
284,"956,550","954,820","958,280","957,130",1667,0.17%,2014/08/20,1393/05/29
285,"963,470","961,740","965,200","964,050",-,-,2014/08/23,1393/06/01
286,"962,900","960,590","965,200","964,050",3460,0.36%,2014/08/24,1393/06/02
287,"967,510","965,200","969,810","967,510",1160,0.12%,2014/08/25,1393/06/03
288,"965,780","965,200","966,350","966,350",3460,0.36%,2014/08/26,1393/06/04
289,"968,660","966,350","970,970","969,810",1749,0.18%,2014/08/27,1393/06/05
290,"973,280","972,120","974,430","972,120",1150,0.12%,2014/08/30,1393/06/08
291,"971,550","970,970","972,120","970,970",2310,0.24%,2014/08/31,1393/06/09
292,"968,660","967,510","969,810","968,660",-,-,2014/09/01,1393/06/10
293,"968,660","967,510","969,810","968,660",1150,0.12%,2014/09/02,1393/06/11
294,"968,660","967,510","969,810","969,810",1234,0.13%,2014/09/03,1393/06/12
295,"965,200","964,050","966,350","966,350",-,-,2014/09/06,1393/06/15
296,"966,930","966,350","967,510","966,350",2300,0.24%,2014/09/07,1393/06/16
297,"964,630","964,050","965,200","964,050",1160,0.12%,2014/09/08,1393/06/17
298,"962,900","961,740","964,050","962,890",2300,0.24%,2014/09/09,1393/06/18
299,"961,170","960,590","961,740","960,590",1683,0.18%,2014/09/10,1393/06/19
300,"945,600","943,290","947,900","946,750",5760,0.61%,2014/09/13,1393/06/22
301,"950,790","947,900","953,670","952,510",2310,0.24%,2014/09/14,1393/06/23
302,"956,550","953,670","959,430","954,820",2604,0.27%,2014/09/15,1393/06/24
303,"956,550","951,360","961,740","951,360",7772,0.82%,2014/09/17,1393/06/26
304,"938,100","935,220","940,980","938,680",1160,0.12%,2014/09/20,1393/06/29
305,"937,530","936,370","938,680","937,520",9230,0.98%,2014/09/21,1393/06/30
306,"945,020","938,680","951,360","946,750",1150,0.12%,2014/09/22,1393/06/31
307,"949,630","947,900","951,360","947,900",4610,0.49%,2014/09/23,1393/07/01
308,"943,290","943,290","943,290","943,290",6669,0.71%,2014/09/24,1393/07/02
309,"962,320","960,590","964,050","964,050",3460,0.36%,2014/09/27,1393/07/05
310,"961,740","960,590","962,890","960,590",4620,0.48%,2014/09/28,1393/07/06
311,"955,400","952,510","958,280","955,970",-,-,2014/09/29,1393/07/07
312,"955,400","953,670","957,130","955,970",186,0.02%,2014/09/30,1393/07/08
313,"952,506","937,265","961,469","954,786",4606,0.48%,2014/10/01,1393/07/09
314,"947,790","940,870","965,950","950,180",5790,0.61%,2014/10/03,1393/07/11
315,"955,400","953,670","957,130","955,970",2310,0.24%,2014/10/06,1393/07/14
316,"960,590","958,280","962,890","958,280",9230,0.96%,2014/10/07,1393/07/15
317,"968,080","966,350","969,810","967,510",961,0.1%,2014/10/08,1393/07/16
318,"961,160","959,430","962,890","962,890",-,-,2014/10/11,1393/07/19
319,"961,170","957,130","965,200","964,050",-,-,2014/10/14,1393/07/22
320,"964,050","962,890","965,200","964,050",1809,0.19%,2014/10/15,1393/07/23
321,"961,740","960,590","962,890","962,890",3460,0.36%,2014/10/18,1393/07/26
322,"960,590","959,430","961,740","959,430",1160,0.12%,2014/10/19,1393/07/27
323,"961,740","960,590","962,890","960,590",1160,0.12%,2014/10/20,1393/07/28
324,"960,010","959,430","960,590","959,430",2300,0.24%,2014/10/21,1393/07/29
325,"957,710","957,130","958,280","957,130",414,0.04%,2014/10/22,1393/07/30
326,"950,210","949,060","951,360","951,360",-,-,2014/10/25,1393/08/03
327,"951,360","950,210","952,510","951,360",-,-,2014/10/26,1393/08/04
328,"951,360","950,210","952,510","951,360",-,-,2014/10/27,1393/08/05
329,"950,790","950,210","951,360","951,360",5760,0.61%,2014/10/28,1393/08/06
330,"946,170","944,440","947,900","945,600",1640,0.17%,2014/10/29,1393/08/07
331,"924,121","908,162","937,613","923,399",2433,0.26%,2014/10/31,1393/08/09
332,"922,891","915,624","940,795","920,966",4196,0.46%,2014/11/01,1393/08/10
333,"916,770","916,770","916,770","916,770",1722,0.19%,2014/11/05,1393/08/14
334,"928,880","928,300","929,450","929,450",6920,0.75%,2014/11/08,1393/08/17
335,"925,990","922,530","929,450","922,530",1150,0.12%,2014/11/09,1393/08/18
336,"919,070","915,610","922,530","921,380",3460,0.38%,2014/11/10,1393/08/19
337,"924,840","923,690","925,990","924,840",1150,0.12%,2014/11/11,1393/08/20
338,"922,540","920,230","924,840","923,690",2714,0.29%,2014/11/12,1393/08/21
339,"935,220","934,060","936,370","936,370",1150,0.12%,2014/11/15,1393/08/24
340,"935,220","934,060","936,370","935,220",3460,0.37%,2014/11/16,1393/08/25
341,"937,520","934,060","940,980","938,680",1150,0.12%,2014/11/17,1393/08/26
342,"939,830","939,830","939,830","939,830",3460,0.37%,2014/11/18,1393/08/27
343,"935,800","935,220","936,370","936,370",-,-,2014/11/19,1393/08/28
344,"936,370","934,060","938,680","936,370",8070,0.86%,2014/11/22,1393/09/01
345,"940,990","935,220","946,750","944,440",3460,0.37%,2014/11/23,1393/09/02
346,"946,750","942,140","951,360","947,900",10380,1.1%,2014/11/24,1393/09/03
347,"954,250","950,210","958,280","958,280",2310,0.24%,2014/11/25,1393/09/04
348,"960,590","959,430","961,740","960,590",5598,0.58%,2014/11/26,1393/09/05
349,"975,580","967,510","983,650","976,730",4610,0.47%,2014/11/29,1393/09/08
350,"969,820","965,200","974,430","972,120",5760,0.59%,2014/11/30,1393/09/09
351,"979,620","976,730","982,500","977,880",1150,0.12%,2014/12/01,1393/09/10
352,"977,890","975,580","980,190","976,730",-,-,2014/12/02,1393/09/11
353,"977,310","976,730","977,880","976,730",3932,0.4%,2014/12/03,1393/09/12
354,"977,310","973,270","981,340","979,040",4610,0.47%,2014/12/06,1393/09/15
355,"987,690","983,650","991,720","983,650",8070,0.82%,2014/12/07,1393/09/16
356,"988,260","984,800","991,720","991,720",9230,0.93%,2014/12/08,1393/09/17
357,"997,490","994,030","1,000,950","1,000,950",-,-,2014/12/09,1393/09/18
358,"1,001,520","999,790","1,003,250","1,000,950",2860,0.29%,2014/12/10,1393/09/19
359,"1,022,860","1,013,630","1,032,080","1,014,790",-,-,2014/12/14,1393/09/23
360,"1,009,020","1,000,950","1,017,090","1,014,790",4620,0.46%,2014/12/15,1393/09/24
361,"1,011,900","1,010,170","1,013,630","1,010,170",9230,0.91%,2014/12/16,1393/09/25
362,"1,015,360","1,010,170","1,020,550","1,019,400",6120,0.6%,2014/12/17,1393/09/26
363,"1,011,225","999,255","1,020,528","1,010,983",813,0.08%,2014/12/19,1393/09/28
364,"1,010,861","1,001,583","1,019,756","1,010,170",-,-,2014/12/21,1393/09/30
365,"1,011,900","1,010,170","1,013,630","1,010,170",1666,0.16%,2014/12/24,1393/10/03
366,"1,018,820","1,017,090","1,020,550","1,017,090",4610,0.46%,2014/12/27,1393/10/06
367,"1,015,370","1,012,480","1,018,250","1,012,480",5770,0.57%,2014/12/28,1393/10/07
368,"1,006,140","1,000,950","1,011,330","1,006,710",1150,0.11%,2014/12/29,1393/10/08
369,"1,006,140","1,003,250","1,009,020","1,005,560",6773,0.68%,2014/12/30,1393/10/09
370,"998,149","977,986","1,017,164","998,787",5623,0.56%,2014/12/31,1393/10/10
371,"1,004,990","1,002,100","1,007,870","1,004,410",1160,0.12%,2015/01/03,1393/10/13
372,"1,004,410","1,000,950","1,007,870","1,003,250",9230,0.92%,2015/01/04,1393/10/14
373,"1,010,170","1,006,710","1,013,630","1,012,480",2310,0.23%,2015/01/05,1393/10/15
374,"1,016,520","1,014,790","1,018,250","1,014,790",4620,0.46%,2015/01/06,1393/10/16
375,"1,011,330","1,009,020","1,013,630","1,010,170",5489,0.54%,2015/01/07,1393/10/17
376,"1,013,640","1,011,330","1,015,940","1,012,480",2310,0.23%,2015/01/10,1393/10/20
377,"1,011,330","1,007,870","1,014,790","1,010,170",1160,0.11%,2015/01/11,1393/10/21
378,"1,013,060","1,009,020","1,017,090","1,011,330",-,-,2015/01/12,1393/10/22
379,"1,007,870","1,003,250","1,012,480","1,011,330",-,-,2015/01/13,1393/10/23
380,"1,009,020","1,006,710","1,011,330","1,011,330",22750,2.25%,2015/01/14,1393/10/24
381,"1,041,310","1,036,700","1,045,920","1,044,770",10380,0.99%,2015/01/17,1393/10/27
382,"1,049,390","1,043,620","1,055,150","1,055,150",1150,0.11%,2015/01/18,1393/10/28
383,"1,051,690","1,047,070","1,056,300","1,056,300",10380,0.98%,2015/01/19,1393/10/29
384,"1,063,220","1,059,760","1,066,680","1,066,680",8070,0.76%,2015/01/20,1393/10/30
385,"1,059,760","1,057,450","1,062,070","1,058,610",3603,0.34%,2015/01/21,1393/11/01
386,"1,056,300","1,052,840","1,059,760","1,059,760",2310,0.22%,2015/01/24,1393/11/04
387,"1,056,880","1,055,150","1,058,610","1,057,450",2300,0.22%,2015/01/25,1393/11/05
388,"1,055,150","1,053,990","1,056,300","1,055,150",1150,0.11%,2015/01/26,1393/11/06
389,"1,056,300","1,053,990","1,058,610","1,056,300",5770,0.55%,2015/01/27,1393/11/07
390,"1,052,260","1,050,530","1,053,990","1,050,530",58,0.01%,2015/01/28,1393/11/08
391,"1,047,080","1,045,920","1,048,230","1,047,070",9220,0.89%,2015/01/31,1393/11/11
392,"1,041,890","1,037,850","1,045,920","1,037,850",3460,0.33%,2015/02/01,1393/11/12
393,"1,042,470","1,040,160","1,044,770","1,041,310",9230,0.89%,2015/02/02,1393/11/13
394,"1,035,540","1,032,080","1,039,000","1,032,080",4610,0.45%,2015/02/03,1393/11/14
395,"1,028,630","1,026,320","1,030,930","1,027,470",20311,2.02%,2015/02/04,1393/11/15
396,"994,610","988,260","1,000,950","1,000,950",11530,1.15%,2015/02/07,1393/11/18
397,"1,009,020","1,002,100","1,015,940","1,012,480",2310,0.23%,2015/02/08,1393/11/19
398,"1,013,060","1,009,020","1,017,090","1,010,170",267,0.03%,2015/02/09,1393/11/20
399,"1,012,716","997,018","1,028,109","1,012,916",714,0.07%,2015/02/11,1393/11/22
400,"1,012,480","1,010,170","1,014,790","1,013,630",3460,0.34%,2015/02/14,1393/11/25
401,"1,011,330","1,010,170","1,012,480","1,010,170",16140,1.62%,2015/02/15,1393/11/26
402,"1,008,450","994,030","1,022,860","994,030",2310,0.23%,2015/02/16,1393/11/27
403,"994,610","992,880","996,340","996,340",8070,0.81%,2015/02/17,1393/11/28
404,"1,002,100","997,490","1,006,710","1,004,410",13846,1.4%,2015/02/18,1393/11/29
405,"993,460","990,570","996,340","995,180",1150,0.12%,2015/02/21,1393/12/02
406,"994,030","990,570","997,490","994,030",2310,0.23%,2015/02/22,1393/12/03
407,"995,190","992,880","997,490","996,340",10370,1.04%,2015/02/23,1393/12/04
408,"1,004,990","1,000,950","1,009,020","1,006,710",2310,0.23%,2015/02/24,1393/12/05
409,"1,011,330","1,009,020","1,013,630","1,009,020",1038,0.1%,2015/02/25,1393/12/06
410,"1,007,290","1,005,560","1,009,020","1,006,710",1160,0.12%,2015/02/28,1393/12/09
411,"1,009,020","1,007,870","1,010,170","1,007,870",5770,0.58%,2015/03/01,1393/12/10
412,"1,003,830","1,002,100","1,005,560","1,002,100",-,-,2015/03/02,1393/12/11
413,"1,002,680","1,002,100","1,003,250","1,002,100",2310,0.23%,2015/03/03,1393/12/12
414,"999,800","998,640","1,000,950","999,790",16115,1.64%,2015/03/04,1393/12/13
415,"976,160","973,270","979,040","976,730",-,-,2015/03/07,1393/12/16
416,"977,890","975,580","980,190","976,730",9220,0.95%,2015/03/08,1393/12/17
417,"967,510","962,890","972,120","967,510",18450,1.94%,2015/03/09,1393/12/18
418,"957,130","949,060","965,200","949,060",1150,0.12%,2015/03/10,1393/12/19
419,"948,480","940,980","955,970","950,210",18016,1.93%,2015/03/11,1393/12/20
420,"919,650","906,390","932,910","924,840",11530,1.25%,2015/03/14,1393/12/23
421,"934,640","931,760","937,520","936,370",9230,0.99%,2015/03/15,1393/12/24
422,"946,170","937,520","954,820","945,600",2300,0.24%,2015/03/16,1393/12/25
423,"951,370","945,600","957,130","947,900",16150,1.7%,2015/03/17,1393/12/26
424,"961,740","959,430","964,050","964,050",8230,0.85%,2015/03/18,1393/12/27
425,"976,730","976,730","976,730","976,730",1900,0.19%,2015/03/25,1394/01/05
426,"950,790","945,600","955,970","955,970",5770,0.6%,2015/03/28,1394/01/08
427,"961,740","961,740","961,740","961,740",1121,0.12%,2015/03/29,1394/01/09
428,"959,294","949,605","972,394","962,100",18090,1.88%,2015/03/30,1394/01/10
429,"979,040","973,270","984,800","980,190",2310,0.24%,2015/04/04,1394/01/15
430,"985,380","979,040","991,720","982,500",2310,0.24%,2015/04/05,1394/01/16
431,"978,460","975,580","981,340","980,190",2310,0.24%,2015/04/06,1394/01/17
432,"979,620","976,730","982,500","977,880",4610,0.47%,2015/04/07,1394/01/18
433,"970,970","968,660","973,270","973,270",1962,0.2%,2015/04/08,1394/01/19
434,"1,002,680","998,640","1,006,710","999,790",9220,0.93%,2015/04/11,1394/01/22
435,"991,150","985,960","996,340","990,570",5770,0.59%,2015/04/12,1394/01/23
436,"982,500","979,040","985,960","984,800",3460,0.35%,2015/04/13,1394/01/24
437,"987,110","984,800","989,420","988,260",2310,0.23%,2015/04/14,1394/01/25
438,"991,730","989,420","994,030","990,570",2936,0.3%,2015/04/15,1394/01/26
439,"989,420","987,110","991,720","990,570",4610,0.47%,2015/04/18,1394/01/29
440,"988,260","984,800","991,720","985,960",2310,0.23%,2015/04/19,1394/01/30
441,"984,230","982,500","985,960","983,650",1150,0.12%,2015/04/20,1394/01/31
442,"985,380","984,800","985,960","984,800",8070,0.83%,2015/04/21,1394/02/01
443,"975,580","974,430","976,730","976,730",6466,0.67%,2015/04/22,1394/02/02
444,"970,970","969,810","972,120","972,120",-,-,2015/04/25,1394/02/05
445,"971,540","969,810","973,270","972,120",3460,0.36%,2015/04/26,1394/02/06
446,"977,890","975,580","980,190","975,580",3460,0.35%,2015/04/27,1394/02/07
447,"979,040","976,730","981,340","979,040",1160,0.12%,2015/04/28,1394/02/08
448,"977,890","976,730","979,040","977,880",85,0.01%,2015/04/29,1394/02/09
449,"968,090","964,050","972,120","967,510",2310,0.24%,2015/05/03,1394/02/13
450,"964,050","961,740","966,350","965,200",-,-,2015/05/04,1394/02/14
451,"963,470","961,740","965,200","965,200",3460,0.36%,2015/05/05,1394/02/15
452,"961,740","961,740","961,740","961,740",1074,0.11%,2015/05/06,1394/02/16
453,"960,010","957,130","962,890","957,130",1160,0.12%,2015/05/09,1394/02/19
454,"954,820","953,670","955,970","955,970",5760,0.61%,2015/05/10,1394/02/20
455,"950,210","946,750","953,670","950,210",9220,0.97%,2015/05/11,1394/02/21
456,"955,980","951,360","960,590","959,430",6920,0.72%,2015/05/12,1394/02/22
457,"964,050","961,740","966,350","966,350",2848,0.29%,2015/05/13,1394/02/23
458,"970,970","967,510","974,430","968,660",9230,0.96%,2015/05/17,1394/02/27
459,"961,740","958,280","965,200","959,430",-,-,2015/05/18,1394/02/28
460,"958,280","955,970","960,590","959,430",3460,0.36%,2015/05/19,1394/02/29
461,"956,550","954,820","958,280","955,970",446,0.05%,2015/05/20,1394/02/30
462,"953,670","952,510","954,820","954,820",1150,0.12%,2015/05/23,1394/03/02
463,"955,970","952,510","959,430","953,670",3460,0.36%,2015/05/24,1394/03/03
464,"951,370","949,060","953,670","950,210",2310,0.24%,2015/05/25,1394/03/04
465,"949,630","947,900","951,360","947,900",3460,0.37%,2015/05/26,1394/03/05
466,"950,210","947,900","952,510","951,360",-,-,2015/05/27,1394/03/06
467,"951,940","950,210","953,670","952,510",1150,0.12%,2015/05/30,1394/03/09
468,"949,630","947,900","951,360","951,360",1150,0.12%,2015/05/31,1394/03/10
469,"951,940","950,210","953,670","950,210",8388,0.89%,2015/06/01,1394/03/11
470,"936,370","934,060","938,680","934,060",1160,0.12%,2015/06/06,1394/03/16
471,"935,790","934,060","937,520","935,220",4610,0.49%,2015/06/07,1394/03/17
472,"938,100","936,370","939,830","939,830",3460,0.37%,2015/06/08,1394/03/18
473,"940,990","938,680","943,290","943,290",5770,0.62%,2015/06/09,1394/03/19
474,"939,830","937,520","942,140","937,520",2783,0.3%,2015/06/10,1394/03/20
