,Open,Low,High,Close,Change,ChangePercent,Date_Gregorian,Date_Jalali,weekday_en,weekday_fa
7584,885,879.7000,895.75,883.25,6.9,0.78%,2009-04-21,1388/02/01,Tuesday,سه‌شنبه
7585,883.50,882.3000,894.1500,890.1500,12.85,1.44%,2009-04-22,1388/02/02,Wednesday,چهارشنبه
7586,890.5500,889.75,909.7000,903,10.1,1.12%,2009-04-23,1388/02/03,Thursday,پنج‌شنبه
7587,904.4000,903.25,914.50,913.1000,6.85,0.76%,2009-04-24,1388/02/04,Friday,جمعه
7588,912.7000,905,918.8500,906.25,13.65,1.53%,2009-04-27,1388/02/07,Monday,دوشنبه
7589,907.0500,885.2000,908.25,892.6000,6,0.67%,2009-04-28,1388/02/08,Tuesday,سه‌شنبه
7590,892.6000,888.50,903.6000,898.6000,12.1,1.36%,2009-04-29,1388/02/09,Wednesday,چهارشنبه
7591,897.6500,880.8000,900.7000,886.50,0.8,0.09%,2009-04-30,1388/02/10,Thursday,پنج‌شنبه
7592,887.8000,881.0500,890.5500,887.3000,16.05,1.81%,2009-05-01,1388/02/11,Friday,جمعه
7593,887.3000,885.0500,907.6000,903.3500,7.05,0.79%,2009-05-04,1388/02/14,Monday,دوشنبه
7594,902.3000,895.7000,916.0500,896.3000,14.6,1.63%,2009-05-05,1388/02/15,Tuesday,سه‌شنبه
7595,895.8000,895.3000,913.25,910.9000,0.85,0.09%,2009-05-06,1388/02/16,Wednesday,چهارشنبه
7596,910.1000,909.2000,926.1500,910.0500,7,0.77%,2009-05-07,1388/02/17,Thursday,پنج‌شنبه
7597,910.8000,905.4000,920.6500,917.0500,3.45,0.38%,2009-05-08,1388/02/18,Friday,جمعه
7598,916.6500,909,918.5500,913.6000,9.25,1.01%,2009-05-11,1388/02/21,Monday,دوشنبه
7599,913.25,912.4000,924.75,922.8500,3.6,0.39%,2009-05-12,1388/02/22,Tuesday,سه‌شنبه
7600,923.2000,917.7000,931.4000,926.4500,0.1,0.01%,2009-05-13,1388/02/23,Wednesday,چهارشنبه
7601,926.4000,920.6000,929.4500,926.3500,5.35,0.58%,2009-05-14,1388/02/24,Thursday,پنج‌شنبه
7602,926.6000,923.9000,934.6500,931.7000,13.5,1.47%,2009-05-15,1388/02/25,Friday,جمعه
7603,930.6000,916.0500,934.50,918.2000,7.45,0.81%,2009-05-18,1388/02/28,Monday,دوشنبه
7604,918.25,917.1000,930.1500,925.6500,12.45,1.34%,2009-05-19,1388/02/29,Tuesday,سه‌شنبه
7605,925.50,925.4000,941.25,938.1000,16.3,1.74%,2009-05-20,1388/02/30,Wednesday,چهارشنبه
7606,938.50,936,956.9500,954.4000,2.95,0.31%,2009-05-21,1388/02/31,Thursday,پنج‌شنبه
7607,955.0500,950.4000,962.3000,957.3500,1.45,0.15%,2009-05-22,1388/03/01,Friday,جمعه
7608,957,953.1000,960.0500,958.8000,6.65,0.7%,2009-05-25,1388/03/04,Monday,دوشنبه
7609,958,941.1000,958.9500,952.1500,3.15,0.33%,2009-05-26,1388/03/05,Tuesday,سه‌شنبه
7610,953.25,942.25,960.2000,949,10.8,1.14%,2009-05-27,1388/03/06,Wednesday,چهارشنبه
7611,948.6500,944.5500,965.9500,959.8000,20.2,2.1%,2009-05-28,1388/03/07,Thursday,پنج‌شنبه
7612,959.6500,956.50,981,980,4.8,0.49%,2009-05-29,1388/03/08,Friday,جمعه
7613,979.6000,974.1000,989.50,975.2000,6.65,0.68%,2009-06-01,1388/03/11,Monday,دوشنبه
7614,975.25,969.6000,987.4000,981.8500,18.7,1.94%,2009-06-02,1388/03/12,Tuesday,سه‌شنبه
7615,982.0500,961.3500,990.8000,963.1500,16.95,1.76%,2009-06-03,1388/03/13,Wednesday,چهارشنبه
7616,963.25,961.7000,982.50,980.1000,23.8,2.49%,2009-06-04,1388/03/14,Thursday,پنج‌شنبه
7617,981.25,953.50,983.4500,956.3000,5.25,0.55%,2009-06-05,1388/03/15,Friday,جمعه
7618,955.6500,944.3000,960.4500,951.0500,3.7,0.39%,2009-06-08,1388/03/18,Monday,دوشنبه
7619,951.2000,948,962.6000,954.75,0.1,0.01%,2009-06-09,1388/03/19,Tuesday,سه‌شنبه
7620,955.3500,947.6000,966.25,954.6500,0.35,0.04%,2009-06-10,1388/03/20,Wednesday,چهارشنبه
7621,954.6000,944.1000,962.7000,955,16.1,1.71%,2009-06-11,1388/03/21,Thursday,پنج‌شنبه
7622,955.3000,937,958.9500,938.9000,10.55,1.14%,2009-06-12,1388/03/22,Friday,جمعه
7623,939,926,939.3000,928.3500,6.75,0.73%,2009-06-15,1388/03/25,Monday,دوشنبه
7624,928.75,927.4000,940.25,935.1000,4.3,0.46%,2009-06-16,1388/03/26,Tuesday,سه‌شنبه
7625,934.8500,928.50,940.9500,939.4000,6.05,0.65%,2009-06-17,1388/03/27,Wednesday,چهارشنبه
7626,940.5500,930.6000,943.7000,933.3500,0.95,0.1%,2009-06-18,1388/03/28,Thursday,پنج‌شنبه
7627,934.4500,931.4500,939.8000,934.3000,11.4,1.24%,2009-06-19,1388/03/29,Friday,جمعه
7628,933.9500,918.9000,935.4000,922.9000,3.25,0.35%,2009-06-22,1388/04/01,Monday,دوشنبه
7629,922.7000,913.9000,927.75,926.1500,5.95,0.64%,2009-06-23,1388/04/02,Tuesday,سه‌شنبه
7630,926.1000,923,943.2000,932.1000,7.05,0.76%,2009-06-24,1388/04/03,Wednesday,چهارشنبه
7631,930.9000,929.9000,940.1000,939.1500,0.1,0.01%,2009-06-25,1388/04/04,Thursday,پنج‌شنبه
7632,938.6500,936.3000,948.7000,939.0500,1,0.11%,2009-06-26,1388/04/05,Friday,جمعه
7633,940.6000,934.4000,943.50,938.0500,11.2,1.21%,2009-06-29,1388/04/08,Monday,دوشنبه
7634,937.6000,923.6000,945.7000,926.8500,13.9,1.5%,2009-06-30,1388/04/09,Tuesday,سه‌شنبه
7635,925.8000,925.75,946.75,940.75,11.1,1.19%,2009-07-01,1388/04/10,Wednesday,چهارشنبه
7636,940.8000,927.1000,942.0500,929.6500,2.85,0.31%,2009-07-02,1388/04/11,Thursday,پنج‌شنبه
7637,928.8500,927.9000,934.9000,932.50,7.5,0.81%,2009-07-03,1388/04/12,Friday,جمعه
7638,932.5500,921.1000,933.1000,925,0.7,0.08%,2009-07-06,1388/04/15,Monday,دوشنبه
7639,924.6000,922.0500,932.5500,924.3000,14.85,1.63%,2009-07-07,1388/04/16,Tuesday,سه‌شنبه
7640,923.9500,906,925.9000,909.4500,3,0.33%,2009-07-08,1388/04/17,Wednesday,چهارشنبه
7641,909.3500,907.1000,919.3000,912.4500,0.7,0.08%,2009-07-09,1388/04/18,Thursday,پنج‌شنبه
7642,912.3000,907.8000,916.1000,913.1500,7.85,0.86%,2009-07-10,1388/04/19,Friday,جمعه
7643,912.1000,908.4000,924.1000,921,4.6,0.5%,2009-07-13,1388/04/22,Monday,دوشنبه
7644,921.3000,918.6000,928.25,925.6000,13.85,1.5%,2009-07-14,1388/04/23,Tuesday,سه‌شنبه
7645,925.9500,925.3000,942.9500,939.4500,2.1,0.22%,2009-07-15,1388/04/24,Wednesday,چهارشنبه
7646,940,933.4000,941.0500,937.3500,0.35,0.04%,2009-07-16,1388/04/25,Thursday,پنج‌شنبه
7647,937.7000,932.6000,940.7000,937.7000,11.65,1.24%,2009-07-17,1388/04/26,Friday,جمعه
7648,938.3000,937.6500,955.9000,949.3500,0.2,0.02%,2009-07-20,1388/04/29,Monday,دوشنبه
7649,950,945.1000,954.4000,949.1500,2.25,0.24%,2009-07-21,1388/04/30,Tuesday,سه‌شنبه
7650,949,945.50,955.4000,951.4000,3.25,0.34%,2009-07-22,1388/04/31,Wednesday,چهارشنبه
7651,952.75,948.1000,958.1000,948.1500,3.2,0.34%,2009-07-23,1388/05/01,Thursday,پنج‌شنبه
7652,947.7000,946.9500,954.9000,951.3500,2.3,0.24%,2009-07-24,1388/05/02,Friday,جمعه
7653,951.8000,948.2000,959.7000,953.6500,16,1.71%,2009-07-27,1388/05/05,Monday,دوشنبه
7654,953.4000,934.7000,957.4000,937.6500,7.65,0.82%,2009-07-28,1388/05/06,Tuesday,سه‌شنبه
7655,937.9000,926.1000,941.7000,930,4.3,0.46%,2009-07-29,1388/05/07,Wednesday,چهارشنبه
7656,929.9500,929,937.8000,934.3000,20.45,2.19%,2009-07-30,1388/05/08,Thursday,پنج‌شنبه
7657,934.6000,932.6000,957.2000,954.75,1.75,0.18%,2009-07-31,1388/05/09,Friday,جمعه
7658,953.3000,952.2000,963.1000,956.50,11.25,1.18%,2009-08-03,1388/05/12,Monday,دوشنبه
7659,957.50,951.8500,971.0500,967.75,4.8,0.5%,2009-08-04,1388/05/13,Tuesday,سه‌شنبه
7660,967.8000,959.5500,968.75,962.9500,0.2,0.02%,2009-08-05,1388/05/14,Wednesday,چهارشنبه
7661,963.3000,956.8500,972.25,963.1500,8.25,0.86%,2009-08-06,1388/05/15,Thursday,پنج‌شنبه
7662,963.6500,954.2000,965.7000,954.9000,8.75,0.92%,2009-08-07,1388/05/16,Friday,جمعه
7663,954.75,943.50,958.1000,946.1500,0.1,0.01%,2009-08-10,1388/05/19,Monday,دوشنبه
7664,946.4000,943,950.9500,946.0500,1.7,0.18%,2009-08-11,1388/05/20,Tuesday,سه‌شنبه
7665,946.50,940.9000,953.4000,947.75,7.25,0.76%,2009-08-12,1388/05/21,Wednesday,چهارشنبه
7666,948.0500,948.0500,962.0500,955,7.65,0.81%,2009-08-13,1388/05/22,Thursday,پنج‌شنبه
7667,955.0500,944.4000,960.50,947.3500,13.05,1.4%,2009-08-14,1388/05/23,Friday,جمعه
7668,947.50,931.2000,949.3500,934.3000,4.5,0.48%,2009-08-17,1388/05/26,Monday,دوشنبه
7669,934.1500,934.1500,941.50,938.8000,3.25,0.35%,2009-08-18,1388/05/27,Tuesday,سه‌شنبه
7670,937.75,932.4000,945.3000,942.0500,1.2,0.13%,2009-08-19,1388/05/28,Wednesday,چهارشنبه
7671,943.3000,938.6000,947.1000,940.8500,13.3,1.41%,2009-08-20,1388/05/29,Thursday,پنج‌شنبه
7672,940,938.6000,958.6500,954.1500,11.25,1.19%,2009-08-21,1388/05/30,Friday,جمعه
7673,952.4000,939.8000,957.2000,942.9000,2.15,0.23%,2009-08-24,1388/06/02,Monday,دوشنبه
7674,943.25,941.6500,955.7000,945.0500,0.55,0.06%,2009-08-25,1388/06/03,Tuesday,سه‌شنبه
7675,943.8000,939.8000,950.3500,945.6000,2.65,0.28%,2009-08-26,1388/06/04,Wednesday,چهارشنبه
7676,945,942.1000,951.4500,948.25,7.7,0.81%,2009-08-27,1388/06/05,Thursday,پنج‌شنبه
7677,948.7000,948.7000,962,955.9500,4.8,0.5%,2009-08-28,1388/06/06,Friday,جمعه
7678,956.1500,945.3000,961.8500,951.1500,6.2,0.65%,2009-08-31,1388/06/09,Monday,دوشنبه
7679,950.5500,947,958,957.3500,20.55,2.15%,2009-09-01,1388/06/10,Tuesday,سه‌شنبه
7680,956.6500,952.4500,981.1000,977.9000,13.7,1.4%,2009-09-02,1388/06/11,Wednesday,چهارشنبه
7681,977.5500,975.2000,998.2000,991.6000,2.8,0.28%,2009-09-03,1388/06/12,Thursday,پنج‌شنبه
7682,992.3000,986.1000,997.3000,994.4000,0.95,0.1%,2009-09-04,1388/06/13,Friday,جمعه
7683,994.4000,992.1500,997.8500,995.3500,1.35,0.14%,2009-09-07,1388/06/16,Monday,دوشنبه
7684,995.50,994.0500,"1,008.9500",996.7000,4.05,0.41%,2009-09-08,1388/06/17,Tuesday,سه‌شنبه
7685,996.8000,987.9500,"1,003.9500",992.6500,3.85,0.39%,2009-09-09,1388/06/18,Wednesday,چهارشنبه
7686,992.0500,983.1000,998.9000,996.50,9.35,0.94%,2009-09-10,1388/06/19,Thursday,پنج‌شنبه
7687,996,995.4000,"1,012.5500","1,005.8500",5.7,0.57%,2009-09-11,1388/06/20,Friday,جمعه
7688,"1,005.3500",993.9000,"1,009.7000","1,000.1500",6.75,0.67%,2009-09-14,1388/06/23,Monday,دوشنبه
7689,999.3500,992.9000,"1,010.50","1,006.9000",10.8,1.07%,2009-09-15,1388/06/24,Tuesday,سه‌شنبه
7690,"1,007.1000","1,006.9000","1,021.50","1,017.7000",5.25,0.52%,2009-09-16,1388/06/25,Wednesday,چهارشنبه
7691,"1,017.25","1,010.6000","1,024.8500","1,012.4500",5.3,0.53%,2009-09-17,1388/06/26,Thursday,پنج‌شنبه
7692,"1,013.50","1,006.9000","1,018.5500","1,007.1500",3.6,0.36%,2009-09-18,1388/06/27,Friday,جمعه
7693,"1,005.4500",996.50,"1,007.6000","1,003.5500",11.25,1.12%,2009-09-21,1388/06/30,Monday,دوشنبه
7694,"1,003.6000","1,002.9000","1,020.50","1,014.8000",6.35,0.63%,2009-09-22,1388/06/31,Tuesday,سه‌شنبه
7695,"1,013.8500","1,005.9000","1,018.3500","1,008.4500",13.7,1.38%,2009-09-23,1388/07/01,Wednesday,چهارشنبه
7696,"1,007.3500",991.2000,"1,019.50",994.75,3,0.3%,2009-09-24,1388/07/02,Thursday,پنج‌شنبه
7697,993.6500,985.1000,999.3000,991.75,0.8,0.08%,2009-09-25,1388/07/03,Friday,جمعه
7698,993,986.6000,997.50,990.9500,1.25,0.13%,2009-09-28,1388/07/06,Monday,دوشنبه
7699,991.3500,985.9000,996.7000,992.2000,15.5,1.56%,2009-09-29,1388/07/07,Tuesday,سه‌شنبه
7700,992.2000,992.2000,"1,009.9500","1,007.7000",8.2,0.82%,2009-09-30,1388/07/08,Wednesday,چهارشنبه
7701,"1,007.2000",998.4000,"1,010.4000",999.50,2.85,0.29%,2009-10-01,1388/07/09,Thursday,پنج‌شنبه
7702,998.6000,987.2000,"1,008.2000","1,002.3500",15.4,1.54%,2009-10-02,1388/07/10,Friday,جمعه
7703,"1,001.8000","1,001.5500","1,018.4500","1,017.75",24.1,2.37%,2009-10-05,1388/07/13,Monday,دوشنبه
7704,"1,017","1,015.7400","1,044.4500","1,041.8500",2.85,0.27%,2009-10-06,1388/07/14,Tuesday,سه‌شنبه
7705,"1,041.3500","1,037.3000","1,049.2000","1,044.7000",10.3,0.99%,2009-10-07,1388/07/15,Wednesday,چهارشنبه
7706,"1,044.8500","1,043.50","1,062.2000","1,055",5.75,0.55%,2009-10-08,1388/07/16,Thursday,پنج‌شنبه
7707,"1,056","1,044.3000","1,056","1,049.25",7,0.67%,2009-10-09,1388/07/17,Friday,جمعه
7708,"1,049","1,047.9000","1,059.75","1,056.25",8.1,0.77%,2009-10-12,1388/07/20,Monday,دوشنبه
7709,"1,054.4000","1,051.9000","1,069.3000","1,064.3500",1.4,0.13%,2009-10-13,1388/07/21,Tuesday,سه‌شنبه
7710,"1,064.9000","1,056.50","1,071.4000","1,062.9500",12.1,1.15%,2009-10-14,1388/07/22,Wednesday,چهارشنبه
7711,"1,062.8000","1,047.2000","1,066.50","1,050.8500",2.4,0.23%,2009-10-15,1388/07/23,Thursday,پنج‌شنبه
7712,"1,050.5500","1,043.9000","1,057.7000","1,053.25",10.45,0.99%,2009-10-16,1388/07/24,Friday,جمعه
7713,"1,052.6500","1,048.50","1,065.50","1,063.7000",8.7,0.82%,2009-10-19,1388/07/27,Monday,دوشنبه
7714,"1,064.50","1,052","1,068.1000","1,055",4.35,0.41%,2009-10-20,1388/07/28,Tuesday,سه‌شنبه
7715,"1,054.9000","1,047.8000","1,065.1000","1,059.3500",1.05,0.1%,2009-10-21,1388/07/29,Wednesday,چهارشنبه
7716,"1,057.9000","1,051.8000","1,061.75","1,060.4000",5.4501,0.52%,2009-10-22,1388/07/30,Thursday,پنج‌شنبه
7717,"1,059.9000","1,050.5500","1,067.8000","1,054.9500",16.85,1.62%,2009-10-23,1388/08/01,Friday,جمعه
7718,"1,054.3000","1,037.9500","1,060.1000","1,038.1000",1.7001,0.16%,2009-10-26,1388/08/04,Monday,دوشنبه
7719,"1,037.9000","1,033.25","1,044.50","1,039.8000",11.9501,1.16%,2009-10-27,1388/08/05,Tuesday,سه‌شنبه
7720,"1,039.50","1,027.3500","1,042.6000","1,027.8500",17.7001,1.72%,2009-10-28,1388/08/06,Wednesday,چهارشنبه
7721,"1,028.25","1,026.75","1,048.50","1,045.5500",0.65,0.06%,2009-10-29,1388/08/07,Thursday,پنج‌شنبه
7722,"1,045.8000","1,035.3500","1,049.1500","1,044.9000",14.35,1.37%,2009-10-30,1388/08/08,Friday,جمعه
7723,"1,044.3000","1,040.6500","1,063.1000","1,059.25",25,2.36%,2009-11-02,1388/08/11,Monday,دوشنبه
7724,"1,059.8500","1,055.4000","1,087.8500","1,084.25",8.35,0.77%,2009-11-03,1388/08/12,Tuesday,سه‌شنبه
7725,"1,084.8500","1,079.9000","1,097.6500","1,092.6000",1.65,0.15%,2009-11-04,1388/08/13,Wednesday,چهارشنبه
7726,"1,092.8500","1,083.9000","1,094.3500","1,090.9500",4.1001,0.38%,2009-11-05,1388/08/14,Thursday,پنج‌شنبه
7727,"1,089.8500","1,086.7000","1,101.3000","1,095.0500",9,0.82%,2009-11-06,1388/08/15,Friday,جمعه
7728,"1,097.4100","1,095.8000","1,111.25","1,104.0500",1.5499,0.14%,2009-11-09,1388/08/18,Monday,دوشنبه
7729,"1,104.3000","1,097.1000","1,109.7000","1,105.6000",12.55,1.14%,2009-11-10,1388/08/19,Tuesday,سه‌شنبه
7730,"1,105.6500","1,105.1500","1,118.75","1,118.1500",14.35,1.3%,2009-11-11,1388/08/20,Wednesday,چهارشنبه
7731,"1,117.7000","1,102.7000","1,123.25","1,103.8000",15.3999,1.4%,2009-11-12,1388/08/21,Thursday,پنج‌شنبه
7732,"1,103.75","1,101.2000","1,119.3500","1,119.2000",21.15,1.89%,2009-11-13,1388/08/22,Friday,جمعه
7733,"1,118.3000","1,118.3000","1,143.6500","1,140.3500",0.7001,0.06%,2009-11-16,1388/08/25,Monday,دوشنبه
7734,"1,139.6000","1,127.9500","1,141.9500","1,141.0500",3.6,0.32%,2009-11-17,1388/08/26,Tuesday,سه‌شنبه
7735,"1,141.4500","1,135.9000","1,153.1500","1,144.6500",0.55,0.05%,2009-11-18,1388/08/27,Wednesday,چهارشنبه
7736,"1,145.1500","1,129.9000","1,146.1500","1,144.1000",5.85,0.51%,2009-11-19,1388/08/28,Thursday,پنج‌شنبه
7737,"1,143.9500","1,132.8000","1,151.3000","1,149.9500",15.3,1.33%,2009-11-20,1388/08/29,Friday,جمعه
7738,"1,151.2000","1,150.8500","1,173.9000","1,165.25",4.45,0.38%,2009-11-23,1388/09/02,Monday,دوشنبه
7739,"1,165.8500","1,157.75","1,171.50","1,169.7000",20.3501,1.74%,2009-11-24,1388/09/03,Tuesday,سه‌شنبه
7740,"1,169.25","1,167.0500","1,192","1,190.0500",3.0499,0.26%,2009-11-25,1388/09/04,Wednesday,چهارشنبه
7741,"1,190.8500","1,180.4000","1,195.4000","1,193.1000",15.4,1.31%,2009-11-26,1388/09/05,Thursday,پنج‌شنبه
7742,"1,191.9000","1,137.8000","1,192.2000","1,177.7000",1.15,0.1%,2009-11-27,1388/09/06,Friday,جمعه
7743,"1,176.6000","1,163.4000","1,182","1,178.8500",18.85,1.6%,2009-11-30,1388/09/09,Monday,دوشنبه
7744,"1,179.6500","1,175.4500","1,201.8000","1,197.7000",17.25,1.44%,2009-12-01,1388/09/10,Tuesday,سه‌شنبه
7745,"1,196.25","1,195","1,217.1500","1,214.9500",3.95,0.33%,2009-12-02,1388/09/11,Wednesday,چهارشنبه
7746,"1,216.1500","1,204.3000","1,226.50","1,211",49.3,4.24%,2009-12-03,1388/09/12,Thursday,پنج‌شنبه
7747,"1,207.7000","1,147.75","1,212.6000","1,161.7000",3.3999,0.29%,2009-12-04,1388/09/13,Friday,جمعه
7748,"1,160.4500","1,136.2000","1,164.9500","1,158.3000",28.25,2.5%,2009-12-07,1388/09/16,Monday,دوشنبه
7749,"1,157.25","1,125.5500","1,168.9000","1,130.0500",1.3501,0.12%,2009-12-08,1388/09/17,Tuesday,سه‌شنبه
7750,"1,129.75","1,117.2000","1,146.8000","1,128.7000",3.3501,0.3%,2009-12-09,1388/09/18,Wednesday,چهارشنبه
7751,"1,129.1000","1,121.7000","1,137","1,132.0500",17.15,1.54%,2009-12-10,1388/09/19,Thursday,پنج‌شنبه
7752,"1,130.6000","1,109.50","1,142.3000","1,114.9000",9.65,0.87%,2009-12-11,1388/09/20,Friday,جمعه
7753,"1,113.8000","1,110.25","1,127.9000","1,124.5500",0.05,-,2009-12-14,1388/09/23,Monday,دوشنبه
7754,"1,126.75","1,111.7000","1,129.3000","1,124.50",13.45,1.2%,2009-12-15,1388/09/24,Tuesday,سه‌شنبه
7755,"1,124.8500","1,121.4000","1,141.1000","1,137.9500",39.7,3.61%,2009-12-16,1388/09/25,Wednesday,چهارشنبه
7756,"1,138.3000","1,094.9000","1,141.9000","1,098.25",14.25,1.3%,2009-12-17,1388/09/26,Thursday,پنج‌شنبه
7757,"1,098","1,096.0500","1,117","1,112.50",20.4,1.87%,2009-12-18,1388/09/27,Friday,جمعه
7758,"1,111.4500","1,090.25","1,119.1000","1,092.1000",8.35,0.77%,2009-12-21,1388/09/30,Monday,دوشنبه
7759,"1,093.25","1,074.6000","1,097.6000","1,083.75",3.45,0.32%,2009-12-22,1388/10/01,Tuesday,سه‌شنبه
7760,"1,084.1000","1,079.6000","1,096.0500","1,087.2000",18.25,1.68%,2009-12-23,1388/10/02,Wednesday,چهارشنبه
7761,"1,087.9000","1,087.25","1,106.6500","1,105.4500",0.95,0.09%,2009-12-24,1388/10/03,Thursday,پنج‌شنبه
7762,"1,104","1,104","1,104.50","1,104.50",2.35,0.21%,2009-12-25,1388/10/04,Friday,جمعه
7763,"1,106.9500","1,101.75","1,114","1,106.8500",9,0.82%,2009-12-28,1388/10/07,Monday,دوشنبه
7764,"1,106.2000","1,096.75","1,108.7000","1,097.8500",5.9,0.54%,2009-12-29,1388/10/08,Tuesday,سه‌شنبه
7765,"1,097.25","1,086.3000","1,098.0500","1,091.9500",4.25,0.39%,2009-12-30,1388/10/09,Wednesday,چهارشنبه
7766,"1,093.1500","1,092.1000","1,107.1000","1,096.2000",1.15,0.1%,2009-12-31,1388/10/10,Thursday,پنج‌شنبه
7767,"1,097.25","1,097.0500","1,097.9000","1,097.3500",23.05,2.1%,2010-01-01,1388/10/11,Friday,جمعه
7768,"1,096.25","1,093.4500","1,123.8000","1,120.4000",1.35,0.12%,2010-01-04,1388/10/14,Monday,دوشنبه
7769,"1,121.3000","1,115.25","1,128.1000","1,119.0500",19.85,1.77%,2010-01-05,1388/10/15,Tuesday,سه‌شنبه
7770,"1,118.4000","1,116","1,140.6000","1,138.9000",6.6,0.58%,2010-01-06,1388/10/16,Wednesday,چهارشنبه
7771,"1,138.2000","1,128.6000","1,139.1500","1,132.3000",4.2999,0.38%,2010-01-07,1388/10/17,Thursday,پنج‌شنبه
7772,"1,131.8500","1,119.9500","1,139.8000","1,136.6000",16.4,1.44%,2010-01-08,1388/10/18,Friday,جمعه
7773,"1,137.2000","1,137.2000","1,161.9000","1,153",25.3,2.24%,2010-01-11,1388/10/21,Monday,دوشنبه
7774,"1,151.5500","1,125.3500","1,158.4000","1,127.7000",11.1001,0.98%,2010-01-12,1388/10/22,Tuesday,سه‌شنبه
7775,"1,128.50","1,119.75","1,138.8500","1,138.8000",4.45,0.39%,2010-01-13,1388/10/23,Wednesday,چهارشنبه
7776,"1,137.9500","1,131.1500","1,146.6500","1,143.25",12.35,1.09%,2010-01-14,1388/10/24,Thursday,پنج‌شنبه
7777,"1,143.1000","1,127.50","1,146.6000","1,130.9000",2.1,0.19%,2010-01-15,1388/10/25,Friday,جمعه
7778,"1,129.4000","1,126.75","1,137.5500","1,133",5.1,0.45%,2010-01-18,1388/10/28,Monday,دوشنبه
7779,"1,132.0500","1,129","1,140.8000","1,138.1000",26.4,2.37%,2010-01-19,1388/10/29,Tuesday,سه‌شنبه
7780,"1,138.50","1,107.4000","1,141.6000","1,111.7000",16.5499,1.51%,2010-01-20,1388/10/30,Wednesday,چهارشنبه
7781,"1,111.6500","1,088.7000","1,117.8500","1,095.1500",2.15,0.2%,2010-01-21,1388/11/01,Thursday,پنج‌شنبه
7782,"1,094.6500","1,082.3000","1,099.1500","1,093",5.25,0.48%,2010-01-22,1388/11/02,Friday,جمعه
7783,"1,091.0500","1,091.0500","1,104.2000","1,098.25",0.2,0.02%,2010-01-25,1388/11/05,Monday,دوشنبه
7784,"1,098.4000","1,085.8000","1,103.5500","1,098.0500",11.2001,1.03%,2010-01-26,1388/11/06,Tuesday,سه‌شنبه
7785,"1,097.7000","1,083.6500","1,102.7000","1,086.8500",0.5499,0.05%,2010-01-27,1388/11/07,Wednesday,چهارشنبه
7786,"1,087.8000","1,074.1500","1,096.3500","1,086.3000",4.75,0.44%,2010-01-28,1388/11/08,Thursday,پنج‌شنبه
7787,"1,087.2000","1,074.8500","1,090.6000","1,081.5500",25.7999,2.39%,2010-01-29,1388/11/09,Friday,جمعه
7788,"1,080.1000","1,076.8000","1,107.9000","1,107.3500",7.85,0.71%,2010-02-01,1388/11/12,Monday,دوشنبه
7789,"1,105.8000","1,099","1,118.3500","1,115.2000",5.5499,0.5%,2010-02-02,1388/11/13,Tuesday,سه‌شنبه
7790,"1,114.4000","1,107.2000","1,124.8500","1,109.6500",46.2001,4.34%,2010-02-03,1388/11/14,Wednesday,چهارشنبه
7791,"1,109.3000","1,059.50","1,111.1000","1,063.4500",2,0.19%,2010-02-04,1388/11/15,Thursday,پنج‌شنبه
7792,"1,063.1500","1,044.25","1,069.1500","1,065.4500",1.7,0.16%,2010-02-05,1388/11/16,Friday,جمعه
7793,"1,067.4000","1,061.9000","1,073.9000","1,063.75",13.55,1.27%,2010-02-08,1388/11/19,Monday,دوشنبه
7794,"1,062.9500","1,061.8000","1,083.4500","1,077.3000",4.4501,0.41%,2010-02-09,1388/11/20,Tuesday,سه‌شنبه
7795,"1,077.4500","1,063.50","1,082.50","1,072.8500",22.5,2.1%,2010-02-10,1388/11/21,Wednesday,چهارشنبه
7796,"1,072","1,071.3500","1,098.1500","1,095.3500",1.95,0.18%,2010-02-11,1388/11/22,Thursday,پنج‌شنبه
7797,"1,096.7000","1,078.5500","1,097.3500","1,093.4000",7.6,0.7%,2010-02-12,1388/11/23,Friday,جمعه
7798,"1,092.8500","1,092","1,102.6500","1,101",18.95,1.72%,2010-02-15,1388/11/26,Monday,دوشنبه
7799,"1,099.6000","1,097.8500","1,121.2000","1,119.9500",4.75,0.43%,2010-02-16,1388/11/27,Tuesday,سه‌شنبه
7800,"1,119.25","1,111.7000","1,127.25","1,115.2000",8.7001,0.78%,2010-02-17,1388/11/28,Wednesday,چهارشنبه
7801,"1,106.3500","1,098.2000","1,124.0500","1,123.9000",5.05,0.45%,2010-02-18,1388/11/29,Thursday,پنج‌شنبه
7802,"1,111.3000","1,098.9500","1,126.9500","1,118.8500",5.15,0.46%,2010-02-19,1388/11/30,Friday,جمعه
7803,"1,124.9000","1,109.7000","1,131.0500","1,113.7000",11.6499,1.06%,2010-02-22,1388/12/03,Monday,دوشنبه
7804,"1,113.8000","1,099.3500","1,121.2000","1,102.0500",5.65,0.52%,2010-02-23,1388/12/04,Tuesday,سه‌شنبه
7805,"1,103.4000","1,089.8500","1,108.3500","1,096.4000",9.7,0.88%,2010-02-24,1388/12/05,Wednesday,چهارشنبه
7806,"1,097.6000","1,088.6000","1,109.1500","1,106.1000",10.4,0.94%,2010-02-25,1388/12/06,Thursday,پنج‌شنبه
7807,"1,105","1,104.4000","1,119.2000","1,116.50",0.85,0.08%,2010-02-26,1388/12/07,Friday,جمعه
